"IDalt","Buffer","MeanDist","MedianDist","NumLines","TotalLength_m","Notes"
3232,"20km",15917.6974220443,15303.607966313,310,602166,"Full group used"
3233,"20km",15917.6974220443,15303.607966313,310,602166,"Full group used"
3246,"20km",17951.504730626,18673.1315534227,177,409446,"Full group used"
3247,"20km",17951.504730626,18673.1315534227,177,409446,"Full group used"
3289,"20km",14114.0198052305,13248.9117896117,400,660408,"Full group used"
3290,"20km",14114.0198052305,13248.9117896117,400,660408,"Full group used"
3291,"20km",14114.0198052305,13248.9117896117,400,660408,"Full group used"
3292,"20km",12450.9418722847,11821.8379283235,383,661946,"Full group used"
3293,"20km",12450.9418722847,11821.8379283235,383,661946,"Full group used"
3294,"20km",12450.9418722847,11821.8379283235,383,661946,"Full group used"
3410,"20km",17951.504730626,18673.1315534227,177,409446,"Full group used"
3412,"20km",16956.3224345423,17266.9163713424,128,413745,"Full group used"
3413,"20km",16956.3224345423,17266.9163713424,128,413745,"Full group used"
3426,"20km",15876.5617047824,15270.8793333365,323,620762,"Full group used"
3430,"20km",12450.9418722847,11821.8379283235,383,661946,"Full group used"
3453,"20km",17951.504730626,18673.1315534227,177,409446,"Full group used"
3454,"20km",17951.504730626,18673.1315534227,177,409446,"Full group used"
3187,"20km",15974.8215894931,15470.7218114397,160,450865,"Full group used"
3188,"20km",15974.8215894931,15470.7218114397,160,450865,"Full group used"
3189,"20km",15974.8215894931,15470.7218114397,160,450865,"Full group used"
3190,"20km",15974.8215894931,15470.7218114397,160,450865,"Full group used"
3191,"20km",15806.1033262333,14808.9663120766,124,413946,"Full group used"
3192,"20km",15806.1033262333,14808.9663120766,124,413946,"Full group used"
3193,"20km",15806.1033262333,14808.9663120766,124,413946,"Full group used"
3194,"20km",15806.1033262333,14808.9663120766,124,413946,"Full group used"
3195,"20km",16956.3224345423,17266.9163713424,128,413745,"Full group used"
3196,"20km",16956.3224345423,17266.9163713424,128,413745,"Full group used"
3197,"20km",16956.3224345423,17266.9163713424,128,413745,"Full group used"
3406,"20km",15806.1033262333,14808.9663120766,124,413946,"Full group used"
3407,"20km",15806.1033262333,14808.9663120766,124,413946,"Full group used"
3408,"20km",15806.1033262333,14808.9663120766,124,413946,"Full group used"
3421,"20km",15974.8215894931,15470.7218114397,160,450865,"Full group used"
3422,"20km",15974.8215894931,15470.7218114397,160,450865,"Full group used"
3423,"20km",15974.8215894931,15470.7218114397,160,450865,"Full group used"
3438,"20km",16956.3224345423,17266.9163713424,128,413745,"Full group used"
3298,"20km",16637.0302353183,16024.8209679048,616,832328,"Full group used"
3300,"20km",16637.0302353183,16024.8209679048,616,832328,"Full group used"
3301,"20km",16637.0302353183,16024.8209679048,616,832328,"Full group used"
3302,"20km",15475.0391776723,13895.3643056518,400,626056,"Full group used"
3303,"20km",15475.0391776723,13895.3643056518,400,626056,"Full group used"
3304,"20km",14753.0544088981,12788.8498679434,365,597612,"Full group used"
3305,"20km",14753.0544088981,12788.8498679434,365,597612,"Full group used"
3306,"20km",14753.0544088981,12788.8498679434,365,597612,"Full group used"
3307,"20km",14753.0544088981,12788.8498679434,365,597612,"Full group used"
3308,"20km",14918.52023693,12919.7857431948,366,609865,"Full group used"
3309,"20km",14918.52023693,12919.7857431948,366,609865,"Full group used"
3310,"20km",14918.52023693,12919.7857431948,366,609865,"Full group used"
3311,"20km",14918.52023693,12919.7857431948,366,609865,"Full group used"
3424,"20km",15475.0391776723,13895.3643056518,400,626056,"Full group used"
3441,"20km",14753.0544088981,12788.8498679434,365,597612,"Full group used"
3456,"20km",14753.0544088981,12788.8498679434,365,597612,"Full group used"
3457,"20km",14753.0544088981,12788.8498679434,365,597612,"Full group used"
3472,"20km",17298.0909148485,16598.679540055,391,628055,"Full group used"
3475,"20km",14773.3516838676,12864.2837118927,365,614041,"Full group used"
3478,"20km",15657.4478341205,15014.9879770551,517,798715,"Full group used"
3238,"20km",16260.3160212081,15890.8711603326,338,521236,"Full group used"
3240,"20km",16260.3160212081,15890.8711603326,338,521236,"Full group used"
3242,"20km",15995.7842204146,16064.3408760355,1000,884356,"Sampled 1000 of 1001"
3243,"20km",16000.6436212897,16068.0403564217,1000,884356,"Sampled 1000 of 1001"
3244,"20km",16000.6436212897,16068.0403564217,1000,884356,"Sampled 1000 of 1001"
3245,"20km",16000.6436212897,16068.0403564217,1000,884356,"Sampled 1000 of 1001"
3250,"20km",15890.7286706231,15475.7154785709,196,508561,"Full group used"
3251,"20km",15890.7286706231,15475.7154785709,196,508561,"Full group used"
3252,"20km",15890.7286706231,15475.7154785709,196,508561,"Full group used"
3295,"20km",17736.0134394134,17469.8035035752,265,664474,"Full group used"
3296,"20km",17736.0134394134,17469.8035035752,265,664474,"Full group used"
3297,"20km",17736.0134394134,17469.8035035752,265,664474,"Full group used"
3416,"20km",16000.6436212897,16068.0403564217,1000,884356,"Sampled 1000 of 1001"
3417,"20km",16000.6436212897,16068.0403564217,1000,884356,"Sampled 1000 of 1001"
3418,"20km",16260.3160212081,15890.8711603326,338,521236,"Full group used"
3437,"20km",15890.7286706231,15475.7154785709,196,508561,"Full group used"
3439,"20km",16260.3160212081,15890.8711603326,338,521236,"Full group used"
3440,"20km",16260.3160212081,15890.8711603326,338,521236,"Full group used"
3455,"20km",15890.7286706231,15475.7154785709,196,508561,"Full group used"
2155,"20km",14432.3883650036,13740.0729108574,287,522399,"Full group used"
3234,"20km",16939.3889573196,16747.9030732273,158,353081,"Full group used"
3235,"20km",16939.3889573196,16747.9030732273,158,353081,"Full group used"
3236,"20km",16939.3889573196,16747.9030732273,158,353081,"Full group used"
3237,"20km",16939.3889573196,16747.9030732273,158,353081,"Full group used"
3239,"20km",16260.3160212081,15890.8711603326,338,521236,"Full group used"
3241,"20km",16260.3160212081,15890.8711603326,338,521236,"Full group used"
3248,"20km",17951.504730626,18673.1315534227,177,409446,"Full group used"
3249,"20km",17951.504730626,18673.1315534227,177,409446,"Full group used"
3338,"20km",15667.2331929716,14513.4708812814,317,806007,"Full group used"
3339,"20km",15667.2331929716,14513.4708812814,317,806007,"Full group used"
3340,"20km",15667.2331929716,14513.4708812814,317,806007,"Full group used"
3341,"20km",15667.2331929716,14513.4708812814,317,806007,"Full group used"
3395,"20km",15667.2331929716,14513.4708812814,317,806007,"Full group used"
3411,"20km",16939.3889573196,16747.9030732273,158,353081,"Full group used"
3435,"20km",15667.2331929716,14513.4708812814,317,806007,"Full group used"
3436,"20km",15667.2331929716,14513.4708812814,317,806007,"Full group used"
3470,"20km",14349.0079803405,13674.3331689951,386,940720,"Full group used"
3473,"20km",16869.3033769747,16552.9087058812,143,549673,"Full group used"
3481,"20km",15628.3080215896,14535.4354029931,267,729699,"Full group used"
3158,"20km",17498.7357843541,17125.644173604,714,904911,"Full group used"
3159,"20km",17498.7357843541,17125.644173604,714,904911,"Full group used"
3160,"20km",17498.7357843541,17125.644173604,714,904911,"Full group used"
3555,"20km",17877.2039325663,17655.2403322806,796,1347293,"Full group used"
3556,"20km",17877.2039325663,17655.2403322806,796,1347293,"Full group used"
3557,"20km",17877.2039325663,17655.2403322806,796,1347293,"Full group used"
3558,"20km",17877.2039325663,17655.2403322806,796,1347293,"Full group used"
3559,"20km",17178.5804446618,16962.7148717642,789,1292662,"Full group used"
3560,"20km",17178.5804446618,16962.7148717642,789,1292662,"Full group used"
3561,"20km",17178.5804446618,16962.7148717642,789,1292662,"Full group used"
3563,"20km",17355.8899715718,17069.979247156,775,1314289,"Full group used"
3564,"20km",17355.8899715718,17069.979247156,775,1314289,"Full group used"
3565,"20km",17355.8899715718,17069.979247156,775,1314289,"Full group used"
3636,"20km",17343.4834794013,17055.4936736778,774,1313591,"Full group used"
3637,"20km",17343.4834794013,17055.4936736778,774,1313591,"Full group used"
3638,"20km",17343.4834794013,17055.4936736778,774,1313591,"Full group used"
3642,"20km",17864.046364418,17645.7828602627,793,1336936,"Full group used"
3643,"20km",17864.046364418,17645.7828602627,793,1336936,"Full group used"
